!  STARS, BROWN DWARFS, AND GAS GIANT PLANETS COLORS
!  
!  E(B-V) =     0.000
!     A_V =     0.000
!
!  "MAGNITUDES" m AT THE STELLAR SURFACE
!  (distance modulus factor not included)
!
!  ABSOLUTE MAGNITUDES: M_m = m - 5logR(pc) + 5
!
! Type of calibration used: Vega
! Using recent Calspec Alpha Lyrea STIS spectrum:
! ftp://ftp.stsci.edu/cdbs/current_calspec/
!
! Models calculated by Jeremy Heyl with Phoenix in March 2018; low T and high g various Z
!
! Unless mentioned otherwise below, we calculate:
! Pogson magnitudes resulting from photon count integration (characteristic of CCDs)
!
! HST ACS/WFC3 Bands / HST WFC3 Bands /  Johnson Bands / JWST NIRCAM Bands / GAIA / PanSTARRS / 2MASS
!
!                 1                 2                 3                 4                 5                 6                 7                 8                 9                10                11                12                13                14                15                16                17                18                19                20                21                22                23                24                25                26                27                28                29                30                31                32                33                34                35                36                37                38                39                40                41                42                43                44                45                46                47                48                49                50                51                52                53                54                55                56                57                58                59                60                61                62                63                64                65                66                67                68                69                70                71                72                73                74                75                76                77                78                79                80                81                82
!              Teff              Logg             [M/H]             [a/H]         LambdaMax             F435W             F475W             F555W             F606W             F625W             F775W             F814W            F200LP             F218W             F225W             F275W             F300X             F336W             F390W             F438W             F475W             F475X             F555W            F600LP             F606W             F625W             F775W             F814W             F105W             F110W             F125W             F140W             F160W                 U                 B                 V                 R                 I                 J                 H                 K         F070W_NRC         F090W_NRC         F115W_NRC         F140M_NRC        F150W2_NRC         F150W_NRC         F162M_NRC         F164N_NRC         F182M_NRC         F187N_NRC         F200W_NRC         F210M_NRC         F212N_NRC         F250M_NRC         F277W_NRC         F300M_NRC        F322W2_NRC         F323N_NRC         F335M_NRC         F356W_NRC         F360M_NRC         F405N_NRC         F410M_NRC         F430M_NRC         F444W_NRC         F460M_NRC         F466N_NRC         F470N_NRC         F480M_NRC     GAIA_GAIA2r.G   GAIA_GAIA2r.Gbp   GAIA_GAIA2r.Grp  PAN-STARRS-PS1.g  PAN-STARRS-PS1.i  PAN-STARRS-PS1.r  PAN-STARRS-PS1.w  PAN-STARRS-PS1.y  PAN-STARRS-PS1.z     2MASS_2MASS.H     2MASS_2MASS.J    2MASS_2MASS.Ks
    8500.00     7.50     0.00     0.00 1.00000e+07 -39.70110923 -39.77716496 -39.92111260 -39.99721377 -40.06758672 -40.21251270 -40.21785067 -40.04650411 -40.13393010 -40.28658951 -40.48247759 -40.46905832 -40.55975113 -39.84680253 -39.66917850 -39.78198258 -39.81544402 -39.89592717 -40.15991497 -39.99303430 -40.05668056 -40.20919765 -40.21579699 -40.22037562 -40.24740286 -40.28326396 -40.31861722 -40.34703244 -40.22483063 -39.69510278 -39.94350206 -40.12307723 -40.22582924 -40.27929997 -40.35548249 -40.38941058 -40.15033096 -40.22246344 -40.25486835 -40.32246470 -40.31674138 -40.33833452 -40.35863150 -40.38053750 -40.37101865 -40.40864654 -40.37623497 -40.38378198 -40.38188561 -40.41300774 -40.42602606 -40.43253448 -40.43589155 -40.43493973 -40.44311568 -40.44846788 -40.45129522 -40.48427673 -40.46428927 -40.46762372 -40.47003426 -40.47747385 -40.50883197 -40.47490228 -40.47583669 -40.01953370 -39.91258187 -40.18909244 -39.80688171 -40.19929857 -40.05357821 -40.00817517 -40.19172228 -40.24283766 -40.35678098 -40.28271975 -40.38916746
    8500.00     7.80     0.00     0.00 1.00000e+07 -39.69173298 -39.76641657 -39.91212236 -39.98937573 -40.06071818 -40.20885282 -40.21468608 -40.04497641 -40.14042921 -40.29502260 -40.49472849 -40.48210242 -40.57741597 -39.84825714 -39.65729516 -39.77116652 -39.80636508 -39.88654586 -40.15516678 -39.98512352 -40.04966600 -40.20547698 -40.21262775 -40.21687173 -40.24369886 -40.27904799 -40.31440142 -40.34281694 -40.24001156 -39.68515335 -39.93480705 -40.11745108 -40.22314731 -40.27508421 -40.35126652 -40.38519460 -40.14510986 -40.22016066 -40.25065255 -40.31824874 -40.31252868 -40.33411854 -40.35441553 -40.37632153 -40.36680267 -40.40443059 -40.37201900 -40.37956602 -40.37766984 -40.40879177 -40.42181009 -40.42831850 -40.43167558 -40.43072376 -40.43889970 -40.44425191 -40.44707925 -40.48006075 -40.46007330 -40.46340775 -40.46581829 -40.47325788 -40.50461600 -40.47068630 -40.47162072 -40.01305934 -39.90514068 -40.18508599 -39.79638483 -40.19541382 -40.04648976 -40.00093346 -40.18952417 -40.24075276 -40.35256501 -40.27850377 -40.38495148
    8500.00     8.00     0.00     0.00 1.00000e+07 -39.68342152 -39.75641763 -39.90345473 -39.98151919 -40.05356457 -40.20475953 -40.21103870 -40.04337613 -40.14780788 -40.30378647 -40.50622483 -40.49416206 -40.59285465 -39.84994188 -39.64658118 -39.76106720 -39.79795540 -39.87753868 -40.14993007 -39.97719696 -40.04242472 -40.20132937 -40.20897681 -40.21316486 -40.23982468 -40.27475699 -40.31011055 -40.33852628 -40.25368113 -39.67632709 -39.92642423 -40.11145762 -40.21996920 -40.27079339 -40.34697551 -40.38090359 -40.13941901 -40.21734419 -40.24636172 -40.31395773 -40.30824030 -40.32982753 -40.35012451 -40.37203051 -40.36251166 -40.40013959 -40.36772798 -40.37527502 -40.37337899 -40.40450076 -40.41751907 -40.42402749 -40.42738457 -40.42643274 -40.43460869 -40.43996089 -40.44278823 -40.47576974 -40.45578229 -40.45911674 -40.46152728 -40.46896687 -40.50032499 -40.46639529 -40.46732971 -40.00654876 -39.89791907 -40.18055058 -39.78652613 -40.19112866 -40.03915435 -39.99367643 -40.18690506 -40.23807018 -40.34827399 -40.27421276 -40.38066047
    8500.00     8.20     0.00     0.00 1.00000e+07 -39.67608127 -39.74709831 -39.89508309 -39.97364877 -40.04615911 -40.20038342 -40.20705942 -40.04171197 -40.15564575 -40.31259147 -40.51693992 -40.50527615 -40.60641905 -39.85188813 -39.63699326 -39.75161592 -39.79015711 -39.86886092 -40.14430232 -39.96925933 -40.03500127 -40.19690622 -40.20499530 -40.20933723 -40.23585899 -40.27045763 -40.30581129 -40.33422719 -40.26603315 -39.66855318 -39.91835058 -40.10517854 -40.21644030 -40.26649425 -40.34267614 -40.37660423 -40.13334708 -40.21415293 -40.24206258 -40.30965838 -40.30394316 -40.32552817 -40.34582515 -40.36773115 -40.35821229 -40.39584024 -40.36342862 -40.37097567 -40.36907974 -40.40020139 -40.41321971 -40.41972813 -40.42308521 -40.42213338 -40.43030933 -40.43566153 -40.43848887 -40.47147038 -40.45148293 -40.45481737 -40.45722791 -40.46466751 -40.49602563 -40.46209593 -40.46303035 -40.00004353 -39.89091465 -40.17560303 -39.77723492 -40.18658826 -40.03160737 -39.98643567 -40.18396559 -40.23495164 -40.34397463 -40.26991340 -40.37636111
    8500.00     8.50     0.00     0.00 1.00000e+07 -39.66976952 -39.73860039 -39.88717662 -39.96597904 -40.03876669 -40.19600634 -40.20303461 -40.04007585 -40.16332320 -40.32095044 -40.52665862 -40.51529657 -40.61827532 -39.85418027 -39.62867795 -39.74296132 -39.78309340 -39.86066473 -40.13858347 -39.96155078 -40.02766628 -40.19248809 -40.20096873 -40.20563068 -40.23204317 -40.26638361 -40.30173734 -40.33015335 -40.27713624 -39.66192850 -39.91074785 -40.09889844 -40.21284098 -40.26242040 -40.33860212 -40.37253020 -40.12719665 -40.21086551 -40.23798875 -40.30558435 -40.29987073 -40.32145415 -40.34175113 -40.36365713 -40.35413826 -40.39176622 -40.35935460 -40.36690165 -40.36500580 -40.39612737 -40.40914569 -40.41565410 -40.41901118 -40.41805936 -40.42623531 -40.43158751 -40.43441485 -40.46739635 -40.44740890 -40.45074335 -40.45315389 -40.46059348 -40.49195160 -40.45802191 -40.45895632 -39.99377182 -39.88432061 -40.17054256 -39.76865692 -40.18206932 -40.02411987 -39.97944436 -40.18096701 -40.23168751 -40.33990061 -40.26583937 -40.37228708
    8500.00     9.00     0.00     0.00 1.00000e+07 -39.66044309 -39.72462508 -39.87347073 -39.95218364 -40.02511040 -40.18828578 -40.19589501 -40.03718578 -40.17579251 -40.33443380 -40.54223013 -40.53142253 -40.63735454 -39.85990489 -39.61628783 -39.72863964 -39.77161975 -39.84633926 -40.12799296 -39.94774737 -40.01427138 -40.18470389 -40.19382378 -40.19932401 -40.22558714 -40.25958337 -40.29493718 -40.32335333 -40.29577800 -39.65236115 -39.89757976 -40.08740310 -40.20644612 -40.25562049 -40.33180187 -40.36572996 -40.11580155 -40.20499272 -40.23118892 -40.29878411 -40.29307277 -40.31465390 -40.33495088 -40.35685688 -40.34733799 -40.38496598 -40.35255435 -40.36010141 -40.35820564 -40.38932712 -40.40234544 -40.40885386 -40.41221093 -40.41125911 -40.41943506 -40.42478726 -40.42761460 -40.46059610 -40.44060865 -40.44394310 -40.44635364 -40.45379323 -40.48515135 -40.45122166 -40.45215607 -39.98278820 -39.87302796 -40.16120917 -39.75423993 -40.17413002 -40.01033801 -39.96711006 -40.17561900 -40.22580344 -40.33310036 -40.25903913 -40.36548683
    8500.00     9.50     0.00     0.00 1.00000e+07 -39.65596042 -39.71568638 -39.86381933 -39.94196372 -40.01464081 -40.18348568 -40.19154858 -40.03535017 -40.18107254 -40.34101789 -40.55152384 -40.54153798 -40.65098179 -39.86730572 -39.61008223 -39.71936406 -39.76451274 -39.83591834 -40.12026961 -39.93754634 -40.00413226 -40.17987341 -40.18949280 -40.19580933 -40.22198901 -40.25579834 -40.29115219 -40.31956839 -40.31011139 -39.64810555 -39.88820169 -40.07898633 -40.20268667 -40.25183568 -40.32801684 -40.36194492 -40.10739783 -40.20160861 -40.22740422 -40.29499907 -40.28928886 -40.31086886 -40.33116585 -40.35307184 -40.34355294 -40.38118095 -40.34876932 -40.35631638 -40.35442064 -40.38554209 -40.39856040 -40.40506882 -40.40842590 -40.40747408 -40.41565002 -40.42100223 -40.42382956 -40.45681107 -40.43682362 -40.44015807 -40.44256861 -40.45000820 -40.48136632 -40.44743662 -40.44837104 -39.97526907 -39.86535194 -40.15476661 -39.74457955 -40.16905537 -39.99987793 -39.95842457 -40.17261641 -40.22237280 -40.32931533 -40.25525409 -40.36170180
    8500.00    10.00     0.00     0.00 1.00000e+07 -39.65653249 -39.71276000 -39.85941873 -39.93680628 -40.00897458 -40.18261235 -40.19094389 -40.03514696 -40.17656190 -40.33882910 -40.55401245 -40.54539702 -40.66020515 -39.87643161 -39.61032675 -39.71615984 -39.76259530 -39.83072800 -40.11680022 -39.93247736 -39.99876973 -40.17897384 -40.18890312 -40.19554792 -40.22167808 -40.25537460 -40.29072848 -40.31914473 -40.32099676 -39.64937882 -39.88365841 -40.07504500 -40.20240693 -40.25141211 -40.32759310 -40.36152119 -40.10343855 -40.20151707 -40.22698069 -40.29457534 -40.28886579 -40.31044513 -40.33074211 -40.35264811 -40.34312919 -40.38075721 -40.34834558 -40.35589264 -40.35399691 -40.38511835 -40.39813667 -40.40464509 -40.40800216 -40.40705034 -40.41522629 -40.42057849 -40.42340583 -40.45638733 -40.43639988 -40.43973433 -40.44214487 -40.44958446 -40.48094258 -40.44701289 -40.44794730 -39.97236830 -39.86242624 -40.15229510 -39.74080707 -40.16797904 -39.99419151 -39.95466117 -40.17261559 -40.22228885 -40.32889159 -40.25483036 -40.36127806
    9000.00     6.00     0.00     0.00 1.00000e+07 -40.06185556 -40.12799288 -40.22878791 -40.27070454 -40.31314974 -40.39282324 -40.38750846 -40.29237225 -40.47315114 -40.57148510 -40.65863493 -40.62482320 -40.59684937 -40.10137223 -40.05145440 -40.13212984 -40.14587744 -40.21198532 -40.35759952 -40.26804311 -40.30766811 -40.39104675 -40.38588274 -40.38144980 -40.40624260 -40.44252173 -40.47216980 -40.49527946 -40.31722936 -40.05771485 -40.24683385 -40.34271705 -40.38260280 -40.43953060 -40.50080453 -40.52508340 -40.35754115 -40.37168793 -40.41896161 -40.47470730 -40.46880378 -40.48787726 -40.50415826 -40.52550517 -40.51174173 -40.54865608 -40.51472218 -40.52020849 -40.51786264 -40.54447343 -40.55554904 -40.56005917 -40.56322120 -40.56085642 -40.56840960 -40.57294496 -40.57531172 -40.60653798 -40.58649235 -40.58913190 -40.59112758 -40.59797368 -40.62925477 -40.59518617 -40.59565032 -40.27197650 -40.20835259 -40.37065442 -40.14998326 -40.38609082 -40.30540194 -40.27122116 -40.34419097 -40.38741112 -40.50190708 -40.44208565 -40.52469769
    9000.00     6.50     0.00     0.00 1.00000e+07 -40.01608729 -40.08591407 -40.19816500 -40.24692088 -40.29541668 -40.38963899 -40.38587769 -40.28840275 -40.50027961 -40.61051629 -40.72107683 -40.68881809 -40.68322046 -40.08761117 -40.00070904 -40.09037933 -40.10796046 -40.17943415 -40.34935132 -40.24388274 -40.28896135 -40.38759049 -40.38407970 -40.37034461 -40.39470412 -40.42893244 -40.45858160 -40.48169322 -40.36681225 -40.01031872 -40.21793416 -40.33060034 -40.38138543 -40.42594144 -40.48721518 -40.51149405 -40.34795231 -40.37049415 -40.40537260 -40.46111801 -40.45523376 -40.47428792 -40.49056891 -40.51191582 -40.49815240 -40.53506684 -40.50113285 -40.50661921 -40.50427440 -40.53088408 -40.54195969 -40.54646982 -40.54963185 -40.54726707 -40.55482025 -40.55935561 -40.56172237 -40.59294863 -40.57290300 -40.57554255 -40.57753823 -40.58438433 -40.61566542 -40.58159682 -40.58206097 -40.25204840 -40.18121396 -40.36544170 -40.11029428 -40.38165754 -40.28643260 -40.24931228 -40.33764028 -40.39075868 -40.48831773 -40.42849630 -40.51110834
    9000.00     7.00     0.00     0.00 1.00000e+07 -39.97924022 -40.04985418 -40.17084484 -40.22541713 -40.27888923 -40.38490831 -40.38284363 -40.28510542 -40.51620266 -40.63631936 -40.76682550 -40.73740732 -40.75417372 -40.08345369 -39.95815943 -40.05447104 -40.07617339 -40.15048131 -40.34093634 -40.22209525 -40.27157335 -40.38261567 -40.38095732 -40.36111702 -40.38480647 -40.41681579 -40.44646591 -40.46957921 -40.41602005 -39.97191666 -40.19174866 -40.31869076 -40.37932034 -40.41382515 -40.47509848 -40.49937735 -40.33815825 -40.36911897 -40.39325624 -40.44900137 -40.44313387 -40.46217123 -40.47845221 -40.49979912 -40.48603571 -40.52295025 -40.48901617 -40.49450258 -40.49215877 -40.51876738 -40.52984299 -40.53435312 -40.53751515 -40.53515037 -40.54270355 -40.54723891 -40.54960567 -40.58083193 -40.56078630 -40.56342585 -40.56542153 -40.57226763 -40.60354872 -40.56948012 -40.56994427 -40.23430509 -40.15814108 -40.35966764 -40.07592727 -40.37589529 -40.26888026 -40.22948055 -40.33367204 -40.39218684 -40.47620103 -40.41637960 -40.49899164
    9000.00     7.50     0.00     0.00 1.00000e+07 -39.95041645 -40.01957576 -40.14702611 -40.20618649 -40.26353484 -40.37889953 -40.37836167 -40.28212385 -40.52879261 -40.65603810 -40.80104670 -40.77426259 -40.80833369 -40.08434479 -39.92329066 -40.02418244 -40.05020777 -40.12537576 -40.33215159 -40.20264243 -40.25554793 -40.37640351 -40.37643916 -40.35311989 -40.37611236 -40.40617296 -40.43582382 -40.45893841 -40.45898449 -39.94166219 -40.16879616 -40.30701261 -40.37599467 -40.40318290 -40.46445560 -40.48873447 -40.32812003 -40.36673431 -40.38261382 -40.43835854 -40.43250486 -40.45152836 -40.46780934 -40.48915625 -40.47539285 -40.51230748 -40.47837331 -40.48385976 -40.48151677 -40.50812451 -40.51920012 -40.52371025 -40.52687228 -40.52450750 -40.53206068 -40.53659604 -40.53896280 -40.57018906 -40.55014343 -40.55278298 -40.55477865 -40.56162475 -40.59290584 -40.55883724 -40.55930140 -40.21850206 -40.13853726 -40.35306688 -40.04677415 -40.36908351 -40.25274010 -40.21169191 -40.33043438 -40.39128859 -40.46555816 -40.40573673 -40.48834877
    9000.00     7.80     0.00     0.00 1.00000e+07 -39.93828483 -40.00607050 -40.13594879 -40.19691895 -40.25577367 -40.37511989 -40.37526226 -40.28056069 -40.53562936 -40.66543331 -40.81562832 -40.78985214 -40.83024045 -40.08566415 -39.90811133 -40.01061234 -40.03878443 -40.11377633 -40.32718820 -40.19328692 -40.24752306 -40.37253548 -40.37333083 -40.34913721 -40.37182365 -40.40108966 -40.43074081 -40.45385587 -40.47764915 -39.92890545 -40.15803196 -40.30081242 -40.37351279 -40.39809996 -40.45937229 -40.48365116 -40.32257452 -40.36475221 -40.37753080 -40.43327524 -40.42742735 -40.44644505 -40.46272602 -40.48407293 -40.47030954 -40.50722420 -40.47328999 -40.47877646 -40.47643379 -40.50304119 -40.51411680 -40.51862693 -40.52178896 -40.51942419 -40.52697736 -40.53151272 -40.53387948 -40.56510574 -40.54506011 -40.54769967 -40.54969534 -40.55654144 -40.58782253 -40.55375393 -40.55421808 -40.21083391 -40.12947273 -40.34905563 -40.03363764 -40.36497307 -40.24466751 -40.20307997 -40.32842209 -40.38971968 -40.46047484 -40.40065341 -40.48326545
    9000.00     8.00     0.00     0.00 1.00000e+07 -39.92738752 -39.99329420 -40.12502636 -40.18742602 -40.24749092 -40.37059817 -40.37136286 -40.27884444 -40.54348596 -40.67523175 -40.82933645 -40.80432030 -40.84950434 -40.08741782 -39.89426114 -39.99772550 -40.02803058 -40.10240312 -40.32145089 -40.18371264 -40.23904490 -40.36793470 -40.36942543 -40.34483337 -40.36725565 -40.39585793 -40.42550930 -40.44862475 -40.49462232 -39.91744808 -40.14742251 -40.29398161 -40.37023729 -40.39286862 -40.45414055 -40.47841942 -40.31627395 -40.36197117 -40.37229942 -40.42804351 -40.42220071 -40.44121331 -40.45749428 -40.47884119 -40.46507779 -40.50199249 -40.46805826 -40.47354474 -40.47120232 -40.49780945 -40.50888506 -40.51339519 -40.51655722 -40.51419244 -40.52174562 -40.52628098 -40.52864774 -40.55987400 -40.53982837 -40.54246792 -40.54446360 -40.55130970 -40.58259078 -40.54852218 -40.54898634 -40.20295990 -40.12052884 -40.34421639 -40.02107527 -40.36016591 -40.23612529 -40.19427319 -40.32579037 -40.38719953 -40.45524310 -40.39542167 -40.47803371
    9000.00     8.20     0.00     0.00 1.00000e+07 -39.91756990 -39.98120949 -40.11427334 -40.17774475 -40.23873244 -40.36539906 -40.36672901 -40.27698413 -40.55230729 -40.68543178 -40.84230571 -40.81781964 -40.86646885 -40.08942844 -39.88162241 -39.98549121 -40.01787138 -40.09126305 -40.31500118 -40.17395492 -40.23015183 -40.36266461 -40.36478686 -40.34019049 -40.36239491 -40.39046371 -40.42011525 -40.44323098 -40.50995182 -39.90714448 -40.13696213 -40.28657240 -40.36622257 -40.38747475 -40.44874631 -40.47302519 -40.30927766 -40.35843103 -40.36690555 -40.42264929 -40.41681067 -40.43581908 -40.45210005 -40.47344696 -40.45968356 -40.49659828 -40.46266403 -40.46815052 -40.46580829 -40.49241522 -40.50349083 -40.50800096 -40.51116299 -40.50879821 -40.51635139 -40.52088675 -40.52325351 -40.55447977 -40.53443414 -40.53707369 -40.53906937 -40.54591546 -40.57719655 -40.54312795 -40.54359211 -40.19489497 -40.11170322 -40.33861269 -40.00906668 -40.35472068 -40.22715365 -40.18529390 -40.32251903 -40.38381358 -40.44984887 -40.39002744 -40.47263948
    9000.00     8.50     0.00     0.00 1.00000e+07 -39.90875317 -39.96978858 -40.10372094 -40.16788378 -40.22949652 -40.35970279 -40.36154420 -40.27498973 -40.56180518 -40.69583184 -40.85451637 -40.83037710 -40.88141239 -40.09168149 -39.87018661 -39.97388708 -40.00828313 -40.08035942 -40.30790840 -40.16402049 -40.22086319 -40.35690626 -40.35959834 -40.33535274 -40.35738588 -40.38504419 -40.41469585 -40.43781178 -40.52376110 -39.89793776 -40.12671250 -40.27864809 -40.36164847 -40.38205558 -40.44332679 -40.46760566 -40.30164755 -40.35431089 -40.36148644 -40.41722976 -40.41139468 -40.43039955 -40.44668052 -40.46802743 -40.45426402 -40.49117876 -40.45724450 -40.46273100 -40.46038891 -40.48699569 -40.49807130 -40.50258143 -40.50574346 -40.50337868 -40.51093186 -40.51546722 -40.51783398 -40.54906024 -40.52901461 -40.53165417 -40.53364984 -40.54049594 -40.57177703 -40.53770843 -40.53817258 -40.18668998 -40.10299721 -40.33234579 -39.99758973 -40.34881459 -40.21774972 -40.17618003 -40.31876716 -40.37975934 -40.44442934 -40.38460791 -40.46721995
    9000.00     9.00     0.00     0.00 1.00000e+07 -39.89441930 -39.94955805 -40.08391021 -40.14851054 -40.21067800 -40.34802988 -40.35074558 -40.27098200 -40.58039376 -40.71534382 -40.87593683 -40.85220255 -40.90610975 -40.09734228 -39.85161506 -39.95322485 -39.99134254 -40.05987654 -40.29304463 -40.14460079 -40.20220914 -40.34513167 -40.34879149 -40.32590000 -40.34770564 -40.37483738 -40.40448916 -40.42760530 -40.54731128 -39.88323252 -40.10751330 -40.26243377 -40.35199941 -40.37184932 -40.43311997 -40.45739884 -40.28572651 -40.34547558 -40.35128037 -40.40702295 -40.40119238 -40.42019273 -40.43647370 -40.45782061 -40.44405718 -40.48097196 -40.44703768 -40.45252419 -40.45018224 -40.47678887 -40.48786448 -40.49237461 -40.49553664 -40.49317186 -40.50072504 -40.50526040 -40.50762716 -40.53885342 -40.51880779 -40.52144735 -40.52344302 -40.53028912 -40.56157020 -40.52750160 -40.52796576 -40.17080817 -40.08675982 -40.31908147 -39.97686348 -40.33680653 -40.19874239 -40.15852385 -40.31078976 -40.37090505 -40.43422252 -40.37440109 -40.45701313
    9000.00     9.50     0.00     0.00 1.00000e+07 -39.88506789 -39.93401297 -40.06726526 -40.13141773 -40.19342394 -40.33789719 -40.34130806 -40.26755706 -40.59484837 -40.73033127 -40.89213228 -40.86876879 -40.92477043 -40.10480727 -39.83964712 -39.93723297 -39.97836449 -40.04243065 -40.27937193 -40.12753799 -40.18533327 -40.33493409 -40.33935053 -40.31815377 -40.33984166 -40.36671678 -40.39636860 -40.41948477 -40.56591906 -39.87404924 -40.09125441 -40.24773464 -40.34355358 -40.36372911 -40.42499936 -40.44927823 -40.27109545 -40.33769091 -40.34316039 -40.39890234 -40.39307384 -40.41207213 -40.42835310 -40.44970000 -40.43593655 -40.47285135 -40.43891708 -40.44440360 -40.44206167 -40.46866827 -40.47974388 -40.48425401 -40.48741604 -40.48505126 -40.49260444 -40.49713980 -40.49950656 -40.53073282 -40.51068718 -40.51332674 -40.51532241 -40.52216851 -40.55344960 -40.51938100 -40.51984516 -40.15727407 -40.07340115 -40.30700765 -39.96039615 -40.32639336 -40.18143996 -40.14335684 -40.30383885 -40.36299522 -40.42610192 -40.36628049 -40.44889252
    9000.00    10.00     0.00     0.00 1.00000e+07 -39.88115041 -39.92436517 -40.05521336 -40.11838084 -40.17976183 -40.33061201 -40.33457333 -40.26535188 -40.60232887 -40.73869998 -40.90245560 -40.87971788 -40.93851962 -40.11419647 -39.83470545 -39.92717176 -39.97032518 -40.02948451 -40.26874913 -40.11458881 -40.17207475 -40.32760189 -40.33265049 -40.31287955 -40.33451196 -40.36127498 -40.39092679 -40.41404296 -40.58042924 -39.87077011 -40.07914834 -40.23634578 -40.33759807 -40.35828752 -40.41955756 -40.44383643 -40.25968685 -40.33219796 -40.33771898 -40.39346054 -40.38763246 -40.40663033 -40.42291130 -40.44425821 -40.43049473 -40.46740954 -40.43347528 -40.43896180 -40.43661986 -40.46322647 -40.47430208 -40.47881221 -40.48197424 -40.47960946 -40.48716264 -40.49169800 -40.49406476 -40.52529102 -40.50524539 -40.50788494 -40.50988061 -40.51672671 -40.54800780 -40.51393920 -40.51440336 -40.14756164 -40.06422430 -40.29789167 -39.94953994 -40.31874942 -40.16788711 -40.13228437 -40.29896379 -40.35738690 -40.42066012 -40.36083869 -40.44345073
    9500.00     6.00     0.00     0.00 1.00000e+07 -40.29711896 -40.35376507 -40.43258102 -40.45629109 -40.48318837 -40.52766618 -40.51687550 -40.49802938 -40.81123178 -40.88127395 -40.91293128 -40.87069567 -40.79229250 -40.32041847 -40.29244842 -40.35752246 -40.36282042 -40.42055608 -40.50168764 -40.45436966 -40.48082948 -40.52676544 -40.51550206 -40.49601677 -40.51763255 -40.55018837 -40.57480550 -40.59322588 -40.51284643 -40.29087940 -40.44874454 -40.49902740 -40.50364254 -40.54806621 -40.59616205 -40.61190764 -40.50657131 -40.48823335 -40.53089507 -40.57617473 -40.57022767 -40.58696607 -40.59969459 -40.62054635 -40.60303215 -40.63931432 -40.60403703 -40.60769679 -40.60495441 -40.62756720 -40.63692197 -40.63965791 -40.64265190 -40.63902757 -40.64602795 -40.64983842 -40.65179535 -40.68146146 -40.66136423 -40.66338580 -40.66501399 -40.67133068 -40.70254319 -40.66835100 -40.66839749 -40.44856276 -40.41347650 -40.50576849 -40.37230019 -40.52480743 -40.47918854 -40.45206902 -40.46181332 -40.50418515 -40.59709089 -40.54984284 -40.61139284
    9500.00     6.50     0.00     0.00 1.00000e+07 -40.25312954 -40.31582671 -40.40930285 -40.44039439 -40.47434162 -40.53516735 -40.52544971 -40.50154879 -40.84914914 -40.93272355 -40.98942578 -40.94673963 -40.88540813 -40.30565134 -40.24354847 -40.32003776 -40.32947962 -40.39476730 -40.50275911 -40.43803617 -40.47100069 -40.53400764 -40.52385395 -40.49106091 -40.51235132 -40.54290339 -40.56752180 -40.58594452 -40.56433039 -40.24518538 -40.42795687 -40.49634485 -40.51159661 -40.54078121 -40.58887701 -40.60462259 -40.50669041 -40.49533720 -40.52361020 -40.56888976 -40.56296547 -40.57968104 -40.59240954 -40.61326130 -40.59574713 -40.63202940 -40.59675200 -40.60041182 -40.59767057 -40.62028215 -40.62963692 -40.63237287 -40.63536685 -40.63174252 -40.63874290 -40.64255337 -40.64451030 -40.67417641 -40.65407918 -40.65610075 -40.65772895 -40.66404563 -40.69525814 -40.66106595 -40.66111244 -40.43578064 -40.39192788 -40.50994963 -40.33739055 -40.53099288 -40.46892822 -40.43764311 -40.46100965 -40.51716917 -40.58980584 -40.54255779 -40.60410779
    9500.00     7.00     0.00     0.00 1.00000e+07 -40.21254872 -40.27746420 -40.38251675 -40.42012417 -40.46006820 -40.53571293 -40.52773676 -40.50155404 -40.87156730 -40.96688315 -41.04680387 -41.00606797 -40.96704807 -40.29930673 -40.19676836 -40.28191573 -40.29615208 -40.36586002 -40.49800964 -40.41741155 -40.45583946 -40.53427054 -40.52600873 -40.48330179 -40.50381255 -40.53165100 -40.55627073 -40.57469576 -40.61936279 -40.20279429 -40.40303927 -40.48771137 -40.51440927 -40.52952919 -40.57762455 -40.59337014 -40.50052059 -40.49846936 -40.51235799 -40.55763738 -40.55173564 -40.56842860 -40.58115709 -40.60200885 -40.58449471 -40.62077710 -40.58549957 -40.58915946 -40.58641952 -40.60902970 -40.61838447 -40.62112041 -40.62411440 -40.62049007 -40.62749045 -40.63130092 -40.63325785 -40.66292396 -40.64282673 -40.64484830 -40.64647649 -40.65279318 -40.68400569 -40.64981350 -40.64985999 -40.41941511 -40.36865880 -40.50835609 -40.30128738 -40.53028631 -40.45343802 -40.41909464 -40.45950862 -40.52448676 -40.57855339 -40.53130534 -40.59285534
