!  STARS, BROWN DWARFS, AND GAS GIANT PLANETS COLORS
!  
!  E(B-V) =     0.000
!     A_V =     0.000
!
!  "MAGNITUDES" m AT THE STELLAR SURFACE
!  (distance modulus factor not included)
!
!  ABSOLUTE MAGNITUDES: M_m = m - 5logR(pc) + 5
!
! Type of calibration used: Vega
! Using recent Calspec Alpha Lyrea STIS spectrum:
! ftp://ftp.stsci.edu/cdbs/current_calspec/
!
! Models calculated by Jeremy Heyl with Phoenix in March 2018; low T and high g various Z
!
! Unless mentioned otherwise below, we calculate:
! Pogson magnitudes resulting from photon count integration (characteristic of CCDs)
!
! HST ACS/WFC3 Bands / HST WFC3 Bands /  Johnson Bands / JWST NIRCAM Bands / GAIA / PanSTARRS / 2MASS
!
!                 1                 2                 3                 4                 5                 6                 7                 8                 9                10                11                12                13                14                15                16                17                18                19                20                21                22                23                24                25                26                27                28                29                30                31                32                33                34                35                36                37                38                39                40                41                42                43                44                45                46                47                48                49                50                51                52                53                54                55                56                57                58                59                60                61                62                63                64                65                66                67                68                69                70                71                72                73                74                75                76                77                78                79                80                81                82
!              Teff              Logg             [M/H]             [a/H]         LambdaMax             F435W             F475W             F555W             F606W             F625W             F775W             F814W            F200LP             F218W             F225W             F275W             F300X             F336W             F390W             F438W             F475W             F475X             F555W            F600LP             F606W             F625W             F775W             F814W             F105W             F110W             F125W             F140W             F160W                 U                 B                 V                 R                 I                 J                 H                 K         F070W_NRC         F090W_NRC         F115W_NRC         F140M_NRC        F150W2_NRC         F150W_NRC         F162M_NRC         F164N_NRC         F182M_NRC         F187N_NRC         F200W_NRC         F210M_NRC         F212N_NRC         F250M_NRC         F277W_NRC         F300M_NRC        F322W2_NRC         F323N_NRC         F335M_NRC         F356W_NRC         F360M_NRC         F405N_NRC         F410M_NRC         F430M_NRC         F444W_NRC         F460M_NRC         F466N_NRC         F470N_NRC         F480M_NRC     GAIA_GAIA2r.G   GAIA_GAIA2r.Gbp   GAIA_GAIA2r.Grp  PAN-STARRS-PS1.g  PAN-STARRS-PS1.i  PAN-STARRS-PS1.r  PAN-STARRS-PS1.w  PAN-STARRS-PS1.y  PAN-STARRS-PS1.z     2MASS_2MASS.H     2MASS_2MASS.J    2MASS_2MASS.Ks
           2500.00              5.50             -0.50              0.20       9.99500e+06      -26.85601372      -28.29225794      -28.97790000      -30.14138158      -30.45254169      -33.91981547      -34.54437466      -32.46595913      -23.67645199      -24.92764358      -23.78916648      -24.34290245      -23.69383591      -24.15560144      -26.33450230      -28.32777021      -28.53916464      -29.04273742      -33.96952948      -30.08396190      -30.41467769      -33.85359107      -34.54820020      -36.35785291      -36.64616766      -36.97755637      -37.10098292      -37.34492734      -23.53674217      -27.17370558      -29.17378971      -32.74869746      -35.28136790      -36.87994503      -37.61621525      -37.64265287      -32.44507075      -35.54274638      -36.78652326      -36.75420915      -37.20370166      -37.23074245      -37.75830647      -37.90657006      -37.27522878      -37.12917468      -37.46440603      -37.70371158      -37.88393242      -37.34214889      -37.38031830      -37.49561288      -37.87830171      -37.90899045      -38.10782309      -38.31267796      -38.41960474      -38.58418051      -38.53507126      -38.35696156      -38.34392546      -38.07303623      -38.13058187      -38.13483299      -38.13703547      -33.28401356      -29.26682372      -34.54833524      -31.22816218      -33.71691958      -31.54732347      -32.22468687      -35.99600967      -35.26763459      -37.65789836      -37.06300301      -37.81891495
           2600.00              5.00             -0.50              0.20       9.99500e+06      -29.08071863      -29.95967146      -30.40944535      -31.07076951      -31.23670211      -34.51267679      -34.97323473      -32.90097393      -24.20183171      -25.28588533      -24.18555256      -25.71293089      -26.54536374      -27.83481274      -28.92527130      -29.98695648      -29.99396050      -30.39366995      -34.37761041      -31.03027980      -31.22762398      -34.45940498      -34.97074286      -36.54630862      -36.79450699      -37.08913213      -37.20085253      -37.38229074      -26.96582741      -29.20020876      -30.52065836      -33.38881436      -35.59342005      -37.01101103      -37.63501527      -37.81872938      -33.32911779      -35.81628282      -36.91569456      -36.98820052      -37.32281082      -37.29803111      -37.72308397      -37.84735761      -37.49612056      -37.39737008      -37.62973200      -37.79264674      -37.87665878      -37.65612218      -37.68190214      -37.76100410      -38.04437002      -38.05904436      -38.21878753      -38.39290972      -38.47912210      -38.65929041      -38.62254627      -38.51572737      -38.50354327      -38.34133723      -38.38667468      -38.38215464      -38.38403234      -33.70990268      -30.38379014      -34.90573522      -31.60953608      -34.34681282      -31.93088431      -32.90466366      -36.20536247      -35.58468027      -37.66959288      -37.15189772      -37.94066561
           2600.00              5.50             -0.50              0.20       9.99500e+06      -28.73778934      -29.73418968      -30.27073659      -30.99387195      -31.19732173      -34.50380983      -34.98798821      -32.90257281      -24.14866791      -25.30310163      -24.18585200      -25.22064706      -25.53964697      -27.05086717      -28.47982113      -29.76519357      -29.82866863      -30.26332449      -34.38563550      -30.95156265      -31.18380079      -34.44584836      -34.98479812      -36.54974545      -36.80882568      -37.11395521      -37.23997161      -37.43115800      -26.01028917      -28.86804973      -30.39692076      -33.36347397      -35.61100863      -37.03317042      -37.66684410      -37.78160003      -33.23038730      -35.84258629      -36.92667428      -37.02112573      -37.32945851      -37.34351981      -37.76259634      -37.87857993      -37.47050457      -37.36356688      -37.60561587      -37.77920781      -37.87628435      -37.57771051      -37.61722399      -37.71377717      -38.01953246      -38.05156847      -38.21835561      -38.39544812      -38.48714356      -38.65903096      -38.61774552      -38.48985639      -38.46863722      -38.26149096      -38.31315617      -38.31331543      -38.31416086      -33.71612256      -30.29486155      -34.91802071      -31.55423137      -34.31804056      -31.92506230      -32.87257243      -36.22218184      -35.61909175      -37.70088577      -37.17595551      -37.91418466
           2700.00              5.00             -0.50              0.20       9.99500e+06      -29.77304843      -30.59591836      -31.04738429      -31.65111744      -31.81064511      -34.85036578      -35.25893682      -33.19909476      -24.56736243      -25.54893869      -24.48485626      -26.43552416      -27.49057693      -28.67172212      -29.63535025      -30.62375460      -30.63530920      -31.02138215      -34.65927462      -31.61393919      -31.80046554      -34.79996461      -35.25395060      -36.70117476      -36.93837956      -37.22172649      -37.34949606      -37.53383922      -27.87116347      -29.87556827      -31.15464460      -33.75919477      -35.82333247      -37.15158249      -37.76593341      -37.96343402      -33.75274962      -36.03166073      -37.04677908      -37.18723886      -37.46680814      -37.45701694      -37.84031766      -37.95419577      -37.67007576      -37.59486156      -37.78716104      -37.93008925      -37.99986768      -37.84026972      -37.86523284      -37.93117023      -38.17718697      -38.18553420      -38.33168732      -38.48921192      -38.56925650      -38.73977449      -38.70811213      -38.62300349      -38.61000089      -38.47711537      -38.52000465      -38.51134108      -38.51375901      -33.99988403      -30.99413581      -35.16260030      -31.89756557      -34.68915648      -32.28971824      -33.28408353      -36.38513230      -35.82704965      -37.79704196      -37.27300617      -38.06762328
           2700.00              5.50             -0.50              0.20       9.99500e+06      -29.45849435      -30.37577858      -30.88818000      -31.52609847      -31.70739350      -34.83222811      -35.26444220      -33.18763452      -24.47385692      -25.55531001      -24.45739895      -25.87693256      -26.61433783      -27.96113026      -29.23544303      -30.40680299      -30.45120802      -30.86894087      -34.65701347      -31.48780717      -31.69630377      -34.77747622      -35.25893069      -36.70615378      -36.95270965      -37.24486548      -37.38488602      -37.57872481      -27.00971693      -29.56403846      -31.00163919      -33.71984227      -35.83672401      -37.17258341      -37.79764755      -37.93383109      -33.65040764      -36.05342184      -37.05829312      -37.21758664      -37.47527047      -37.49879543      -37.87995405      -37.98959212      -37.64952492      -37.56438610      -37.76807193      -37.92071046      -38.00244909      -37.76782079      -37.80358115      -37.88315335      -38.15068221      -38.17207007      -38.32726928      -38.48893218      -38.57445575      -38.73879486      -38.70276479      -38.59660799      -38.57540584      -38.40116268      -38.44930398      -38.44592043      -38.44720413      -33.99503662      -30.86677034      -35.16695701      -31.82595118      -34.65542670      -32.24815983      -33.24085774      -36.39990486      -35.85348542      -37.82866154      -37.29522966      -38.05004303
           2800.00              5.00             -0.50              0.20       9.99500e+06      -30.41136579      -31.18206391      -31.65202549      -32.22898254      -32.40314719      -35.16481179      -35.52604763      -33.49105441      -24.94528476      -25.80218103      -24.81385196      -27.12739151      -28.31400529      -29.41626940      -30.29068143      -31.21062282      -31.24395505      -31.62105299      -34.93036743      -32.19380997      -32.38656497      -35.11701201      -35.51923355      -36.84434527      -37.07286060      -37.34663258      -37.49001089      -37.67774587      -28.67037604      -30.49884985      -31.75713052      -34.11600758      -36.03809070      -37.28331111      -37.89041478      -38.09617187      -34.15318754      -36.23115626      -37.16921790      -37.36981832      -37.60132549      -37.60692413      -37.95319689      -38.05835789      -37.82851454      -37.76890105      -37.93227448      -38.05880410      -38.11701943      -38.00546247      -38.03024795      -38.08575027      -38.30053809      -38.30397876      -38.43722865      -38.58009544      -38.65433254      -38.81626428      -38.78825241      -38.72080996      -38.70766174      -38.59864771      -38.63976016      -38.62679338      -38.63011231      -34.27985396      -31.59627023      -35.40750628      -32.20780786      -35.00945471      -32.70506806      -33.64934917      -36.55089712      -36.05196026      -37.91834857      -37.38735943      -38.18524290
           2800.00              5.50             -0.50              0.20       9.99500e+06      -30.12998293      -30.98991672      -31.51083987      -32.10325787      -32.28688013      -35.14598304      -35.52795795      -33.47297953      -24.81809676      -25.80073623      -24.74171728      -26.57519615      -27.56991873      -28.78745316      -29.93715630      -31.02183282      -31.07675617      -31.48387074      -34.92333097      -32.06780732      -32.27236396      -35.09458834      -35.52076224      -36.85028121      -37.08664641      -37.36756285      -37.52166065      -37.71823280      -27.91485890      -30.21885058      -31.62031266      -34.07457075      -36.04928461      -37.30277439      -37.92098350      -38.07522785      -34.06305626      -36.24968148      -37.18059355      -37.39767137      -37.61155509      -37.64469577      -37.99075177      -38.09260444      -37.81542925      -37.74890603      -37.91991967      -38.05429174      -38.12251157      -37.94507524      -37.97842822      -38.04409118      -38.27711434      -38.29021070      -38.43279504      -38.57951262      -38.65884914      -38.81536261      -38.78363237      -38.69731416      -38.67639577      -38.53104169      -38.57655207      -38.56941862      -38.57123191      -34.26977086      -31.46945830      -35.40806149      -32.12991136      -34.97765497      -32.64692588      -33.60546905      -36.56421819      -36.07348801      -37.94902271      -37.40743732      -38.17567218
           2900.00              5.00             -0.50              0.20       9.99500e+06      -30.96413457      -31.71576723      -32.24199237      -32.80867377      -33.01499890      -35.42704773      -35.74196100      -33.75331119      -25.45786239      -26.70254202      -28.47468831      -28.58874611      -29.04953480      -30.06879588      -30.84744324      -31.74538747      -31.82468992      -32.20116922      -35.16312407      -32.77455669      -32.98845483      -35.38281608      -35.73409023      -36.93918614      -37.16044481      -37.42562691      -37.58699716      -37.78069302      -29.39822606      -31.04747970      -32.34940975      -34.44213648      -36.20167458      -37.36940751      -37.97312664      -38.18746095      -34.51826595      -36.37840137      -37.24502240      -37.50526719      -37.69322874      -37.71444821      -38.02427935      -38.12101281      -37.94951514      -37.91298233      -38.03891398      -38.14716374      -38.19277965      -38.13618150      -38.16426081      -38.21293235      -38.39134089      -38.39400984      -38.50980764      -38.63478140      -38.70128244      -38.85210418      -38.82745831      -38.78007572      -38.76862852      -38.68747215      -38.72637702      -38.70768218      -38.71379359      -34.52327474      -32.18435091      -35.60902456      -32.53139157      -35.28138537      -33.18016335      -33.98278709      -36.66924576      -36.22413859      -37.99756720      -37.45585885      -38.25967838
           2900.00              5.50             -0.50              0.20       9.99500e+06      -30.74888399      -31.57092971      -32.13323260      -32.70582749      -32.91127820      -35.43978025      -35.77317536      -33.75913345      -25.39403267      -27.25405605      -29.46278303      -29.14038704      -28.44956001      -29.55895811      -30.57095206      -31.60429354      -31.69489445      -32.09646339      -35.18218427      -32.67151221      -32.88945576      -35.39245013      -35.76495172      -36.97780740      -37.20678811      -37.47843210      -37.64754292      -37.84645342      -28.77484890      -30.82741495      -32.24395137      -34.42707687      -36.24334499      -37.42044547      -38.03258649      -38.20356932      -34.46598479      -36.42597698      -37.28902845      -37.56362147      -37.73548436      -37.77911731      -38.09002921      -38.18398010      -37.96936154      -37.92009125      -38.06023600      -38.17657221      -38.23208550      -38.11324087      -38.14591933      -38.20051078      -38.39831587      -38.40654653      -38.53333308      -38.66367574      -38.73575913      -38.88273572      -38.85518894      -38.78946484      -38.77008474      -38.65503061      -38.69781337      -38.68557138      -38.68912091      -34.53848222      -32.08368532      -35.63746173      -32.46306520      -35.28200666      -33.12106435      -33.96633576      -36.71057317      -36.27297817      -38.05757208      -37.50740176      -38.28766660
           3000.00              4.50             -0.50              0.20       9.99500e+06      -31.62007716      -32.27472095      -32.77347176      -33.31123953      -33.51667733      -35.70645814      -35.98550411      -34.09549331      -27.06809316      -31.13277032      -33.75245584      -33.23694516      -30.10648239      -30.99224084      -31.56443830      -32.30206514      -32.38151979      -32.72527708      -35.42473315      -33.27900615      -33.48883304      -35.66673224      -35.97725077      -37.09762703      -37.30909915      -37.56448274      -37.72636301      -37.91341460      -30.44515416      -31.69934618      -32.87806811      -34.77403677      -36.40628981      -37.51215631      -38.09788783      -38.33066103      -34.88221672      -36.56856383      -37.38743022      -37.66551731      -37.83328581      -37.85253523      -38.13861892      -38.22776562      -38.10376284      -38.06906821      -38.18663747      -38.28430729      -38.31849047      -38.30631161      -38.32920485      -38.36832805      -38.52552890      -38.52049857      -38.62493747      -38.74124185      -38.80202027      -38.95391849      -38.93114137      -38.89962431      -38.89276453      -38.83810720      -38.87465146      -38.84866058      -38.85689783      -34.79668621      -32.71127971      -35.84463683      -32.89963477      -35.57378464      -33.59719457      -34.32354677      -36.83694611      -36.42712628      -38.12038145      -37.58898633      -38.38861575
           3000.00              5.00             -0.50              0.20       9.99500e+06      -31.37466294      -32.09204768      -32.63746571      -33.18148087      -33.39610163      -35.60106720      -35.88487658      -34.01032389      -27.29703118      -31.47483362      -34.12305392      -33.60639252      -29.60657035      -30.54703907      -31.27114092      -32.12222032      -32.22048369      -32.59116360      -35.32063874      -33.14883909      -33.36926639      -35.56007508      -35.87622871      -36.99395371      -37.20765567      -37.46481567      -37.63537841      -37.83164379      -29.92390296      -31.44701738      -32.74623376      -34.66187082      -36.30792346      -37.41324509      -38.01155717      -38.22125076      -34.75969022      -36.47187967      -37.28485388      -37.57462953      -37.73652941      -37.76790968      -38.05623601      -38.14681861      -37.99920017      -37.96088448      -38.08156106      -38.18170089      -38.22129975      -38.17847784      -38.20434580      -38.24598954      -38.41045567      -38.40820135      -38.51771727      -38.63533716      -38.69862278      -38.84489631      -38.82165483      -38.78078321      -38.76877950      -38.69605497      -38.73450548      -38.71378744      -38.71967240      -34.69074624      -33.57426713      -35.74864710      -36.20911612      -36.80035145      -36.27577490      -35.36344608      -38.25627316      -37.45263802      -38.03429625      -37.48892800      -38.28611483
